Award ID,Award Date,Recipient Name,Awarded$,Award Description,PoP Duration,Days Till End,PoP Status,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
N6833522P0069,2021-12-02 00:00:00,WAHLCO INC,111177.0,"HEATING UNIT, INFRAR",182,-1178,Ended,N6833521Q0318,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2.0,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,333999 ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2021-11-30 00:00:00,2022-05-31 00:00:00,2023-11-09,CONT_AWD_N6833522P0069_9700_-NONE-_-NONE-,2021-12-02 00:00:00,N68335
N6833522P0071,2021-12-06 00:00:00,NSN SPECIALTY LLC,177375.0,CHECK VALVES AND SWIVEL CONNECTORS,98,-1267,Ended,N6833521Q0319,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,333999 ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2021-11-30 00:00:00,2022-03-08 00:00:00,2023-11-09,CONT_AWD_N6833522P0071_9700_-NONE-_-NONE-,2021-12-06 00:00:00,N68335
N6833522P0095,2021-12-29 00:00:00,"MERRILL TECHNOLOGIES GROUP, LLC",114390.0,"ARM, ONE-PIECE, UPPER RIGHT",190,-1148,Ended,N6833522R0034,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1.0,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1710 AIRCRAFT LANDING EQUIPMENT,"334511 SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",Department of Defense,Department of the Navy,PURCHASE ORDER,2021-12-22 00:00:00,2022-06-30 00:00:00,2022-02-22,CONT_AWD_N6833522P0095_9700_-NONE-_-NONE-,2021-12-29 00:00:00,N68335
N6833522P0096,2022-07-19 00:00:00,DEVAL LIFE CYCLE SUPPORT LLC,224914.62,TRANSPORTER ASSEMBLY,427,-709,Ended,N6833521Q0161,ONLY ONE SOURCE,NOT COMPETED,1.0,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1740 AIRFIELD SPECIALIZED TRUCKS AND TRAILERS,"333924 INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",Department of Defense,Department of the Navy,PURCHASE ORDER,2022-07-12 00:00:00,2023-09-12 00:00:00,2023-05-05,CONT_AWD_N6833522P0096_9700_-NONE-_-NONE-,2022-07-19 00:00:00,N68335
N6833522P0099,2021-12-30 00:00:00,DANIELS MANUFACTURING CORPORATION,123130.32,WIRING SYSTEM REPAIR TOOL SET,162,-1168,Ended,N6833522Q0030,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2.0,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVAIR WARFARE CTR AIRCRAFT DIV,"5935 CONNECTORS, ELECTRICAL",332216 SAW BLADE AND HANDTOOL MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2021-12-30 00:00:00,2022-06-10 00:00:00,2023-04-04,CONT_AWD_N6833522P0099_9700_-NONE-_-NONE-,2021-12-30 00:00:00,N68335
N6833522P0105,2022-01-11 00:00:00,DUTCH VALLEY SUPPLY CO.,170364.3,MODEL T17-1FH  17 TON JACK-ACFT TRIPOD,725,-601,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1.0,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2022-01-03 00:00:00,2023-12-29 00:00:00,2023-10-26,CONT_AWD_N6833522P0105_9700_-NONE-_-NONE-,2022-01-11 00:00:00,N68335
N6833522P0134,2022-03-08 00:00:00,"DAVIS AIRCRAFT PRODUCTS CO., INC.",165106.4,"RESTRAINER SET, MAIN ROTOR BLADES, SH-60",464,-798,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,1.0,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2022-03-08 00:00:00,2023-06-15 00:00:00,2023-06-06,CONT_AWD_N6833522P0134_9700_-NONE-_-NONE-,2022-03-08 00:00:00,N68335
N6833522P0148,2022-02-17 00:00:00,DEVAL LIFE CYCLE SUPPORT LLC,58912.04,"HOISTING UNIT,AIRCRAFT COMPONENT",813,-1204,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,"333924 INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",Department of Defense,Department of the Navy,PURCHASE ORDER,2020-02-17 00:00:00,2022-05-10 00:00:00,2022-03-16,CONT_AWD_N6833522P0148_9700_-NONE-_-NONE-,2022-02-17 00:00:00,N68335
N6833522P0215,2022-05-20 00:00:00,KYNTRONICS INC,191179.42,MULTI-POWER UNIT,144,-1045,Ended,N6833522R0155,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2.0,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVAIR WARFARE CTR AIRCRAFT DIV,3040 MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,333995 FLUID POWER CYLINDER AND ACTUATOR MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2022-05-20 00:00:00,2022-10-11 00:00:00,2022-07-19,CONT_AWD_N6833522P0215_9700_-NONE-_-NONE-,2022-05-20 00:00:00,N68335
N6833522P0243,2022-06-28 00:00:00,"MCT INDUSTRIES, INC.",38458.0,"TRAILER, AIRCRAFT ENGINE",180,-980,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1740 AIRFIELD SPECIALIZED TRUCKS AND TRAILERS,"333924 INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",Department of Defense,Department of the Navy,PURCHASE ORDER,2022-06-23 00:00:00,2022-12-20 00:00:00,2022-09-15,CONT_AWD_N6833522P0243_9700_-NONE-_-NONE-,2022-06-28 00:00:00,N68335
N6833522P0248,2022-06-22 00:00:00,DUTCH VALLEY SUPPLY CO.,39189.07,"JACK, A/C LANDING GEAR, 50 TON AND BEAD BREAKER",300,-861,Ended,N6833522Q0218,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,"334511 SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",Department of Defense,Department of the Navy,PURCHASE ORDER,2022-06-22 00:00:00,2023-04-18 00:00:00,2022-10-26,CONT_AWD_N6833522P0248_9700_-NONE-_-NONE-,2022-06-22 00:00:00,N68335
N6833522P0345,2022-08-02 00:00:00,FORM FIT & FUNCTION LLC,118380.0,"SLING ASSEMBLY, WBSC MAINTENANCE (USN)",192,-923,Ended,N6833522Q0204,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3.0,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,"333923 OVERHEAD TRAVELING CRANE, HOIST, AND MONORAIL SYSTEM MANUFACTURING",Department of Defense,Department of the Navy,PURCHASE ORDER,2022-08-02 00:00:00,2023-02-10 00:00:00,2023-11-22,CONT_AWD_N6833522P0345_9700_-NONE-_-NONE-,2022-08-02 00:00:00,N68335
N6833522P0368,2022-09-12 00:00:00,GREENE MACHINE & MANUFACTURING INC,219904.0,T-45 BOARDING LADDER REPAIR KIT,880,-194,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,1.0,FIRM FIXED PRICE,8(A) SOLE SOURCE,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,332510 HARDWARE MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2022-09-12 00:00:00,2025-02-08 00:00:00,2025-01-22,CONT_AWD_N6833522P0368_9700_-NONE-_-NONE-,2022-09-12 00:00:00,N68335
N6833522P0373,2022-09-08 00:00:00,KWD AIRCRAFT SUPPORT EQUIPMENT LLC,236890.0,QEC/ENGINE BUILDUP DOLLIES,273,-805,Ended,N6833522R0368,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2.0,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVAIR WARFARE CTR AIRCRAFT DIV,1740 AIRFIELD SPECIALIZED TRUCKS AND TRAILERS,"333924 INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",Department of Defense,Department of the Navy,PURCHASE ORDER,2022-09-08 00:00:00,2023-06-08 00:00:00,2023-05-30,CONT_AWD_N6833522P0373_9700_-NONE-_-NONE-,2022-09-08 00:00:00,N68335
N6833522P0385,2022-09-19 00:00:00,AVIOSS LLC,124939.0,"ADAPTER SET, FUEL CONTROL TEST SET, CH-5",121,-946,Ended,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1.0,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVAIR WARFARE CTR AIRCRAFT DIV,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",332216 SAW BLADE AND HANDTOOL MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2022-09-19 00:00:00,2023-01-18 00:00:00,2023-11-30,CONT_AWD_N6833522P0385_9700_-NONE-_-NONE-,2022-09-19 00:00:00,N68335
N6833522P0393,2022-09-21 00:00:00,INTEGRATED CONSULTANTS INC,177606.9,MQ-8C SOFTWARE LOADING CABLES,120,-945,Ended,N6833522Q0274,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1.0,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334419 OTHER ELECTRONIC COMPONENT MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2022-09-21 00:00:00,2023-01-19 00:00:00,2023-11-30,CONT_AWD_N6833522P0393_9700_-NONE-_-NONE-,2022-09-21 00:00:00,N68335
N6833522P0399,2022-09-27 00:00:00,D. GILLETTE INDUSTRIAL SERVICE'S INC,172897.75,"ARS DOOR HANDLES, ARS MAINTENANCE STAND, FLOW REGULATOR TEST STAND",152,-907,Ended,N6833522Q0346,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1.0,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1730 AIRCRAFT GROUND SERVICING EQUIPMENT,332710 MACHINE SHOPS,Department of Defense,Department of the Navy,PURCHASE ORDER,2022-09-27 00:00:00,2023-02-26 00:00:00,2022-10-05,CONT_AWD_N6833522P0399_9700_-NONE-_-NONE-,2022-09-27 00:00:00,N68335
